ID,Name,Sex,Height,Weight
18279,Sean William Carlin,M,1.98,110.0
18280,"Carlos Eduardo ""Carlinhos"" Carvalho",M,1.76,80.0
18281,Giacomo Carlini,M,1.86,77.0
18282,"Daniel Thomas ""Dan"" Carlisle",M,1.83,79.0
18283,Lindsey Gay Carlisle,F,1.68,61.0
18284,"Teresa ""Terry"" Carlisle (Bankey-)",F,1.62,51.0
18286,Roberto E. Carlo Mendoza,M,1.73,73.0
18288,Carlos Roberto Rocha Gallo,M,1.68,61.0
18289,Azenaide Danila Jos Carlos,F,1.75,69.0
18290,John Wesley Carlos,M,1.93,85.0
18294,Jens Carlowitz,M,1.86,76.0
18295,Agnete Synnve Carlsen,F,1.67,61.0
18300,Gary David Carlsen,M,1.93,109.0
18302,John Carlsen,M,1.86,74.0
18303,Kenneth Carlsen,M,1.92,87.0
18305,Lisa Ann Carlsen,F,1.63,54.0
18308,Anders Roland Carlson,M,1.85,66.0
18313,ke Evert Carlsson,M,1.76,73.0
18317,Anders Edvard Brje Carlsson,M,1.87,85.0
18325,Kehn Eric Daniel Carlsson,M,1.84,85.0
18334,Kent Halvor Carlsson,M,1.8,80.0
18335,Aron Lars-Gran Carlsson,M,1.83,91.0
18336,Lena Margareta Carlsson (-Wilton),F,1.64,58.0
18338,Karl Gustaf Lennart Carlsson,M,1.7,76.0
18339,Marie Christine Carlsson (-Karlsson),F,1.8,73.0
18341,Per Olov Mikael Carlsson,M,1.95,97.0
18343,Hans Sren Carlsson,M,1.85,88.0
18345,Sune Evert Carlsson,M,1.78,78.0
18346,Ulf Tommy Carlsson,M,1.7,64.0
18348,Gunnar Peter Carlstrm,M,1.84,85.0
18349,Guy Albert Carlton,M,1.83,110.0
18352,"William H. ""Bill"" Carlucci",M,1.78,73.0
18354,Ryan Carlyle,F,1.68,66.0
18355,Frida Cathrin Sofie Carlzon,F,1.73,73.0
18357,Anja arman,F,1.74,69.0
18359,Tina arman,F,1.71,64.0
18361,Giuseppe Bruno Carmeni,M,1.66,70.0
18362,Lior Carmi,F,1.65,64.0
18365,Malcolm James Carmichael,M,1.85,80.0
18368,Serafino Carminati,M,1.83,81.0
18369,Giovanni Carminucci,M,1.69,68.0
18370,Pasquale Carminucci,M,1.63,65.0
18371,Margarida Carmo,F,1.66,50.0
18372,Sara Lopez Mota Carmo,F,1.79,69.0
18373,"Robert John ""Bob"" Carmody",M,1.58,51.0
18374,Adriana Carmona Gutirrez,F,1.77,75.0
18375,Alberto Carmona,M,1.76,79.0
18376,Claude Carmona,M,1.72,64.0
18378,Hugo Carmona,M,1.67,64.0
18379,Jorge Carmona i Espinosa,M,1.84,82.0
18382,Roberto Carmona Alba,M,1.84,72.0
18383,Roberto Carmona Botella,M,1.86,85.0
18384,Samuel Carmona Heredia,M,1.62,49.0
18385,Wlter Carmona,M,1.83,86.0
18387,Priscilla Andreia Stevaux Carnaval,F,1.56,58.0
18389,Olivia Frances Carnegie-Brown,F,1.81,73.0
18390,Jorge Carneiro,M,1.83,60.0
18391,Wilson Gomes Carneiro,M,1.85,73.0
18392,Ryan Carneli,M,1.7,58.0
18396,Alfredo Carneros Beamud,M,1.85,88.0
18397,Andrea Alessandro Carnevale,M,1.84,78.0
18398,Celeste Andrea Carnevale,F,1.56,49.0
18399,David Raymond Carney,M,1.81,78.0
18400,"James Monroe ""J'me"" Carney",M,1.72,67.0
18401,Jonas T. Carney,M,1.78,74.0
18402,Karen Julia Carney,F,1.63,55.0
18404,"Lester Nelson ""Les"" Carney",M,1.78,75.0
18406,Robert Carney,M,1.61,51.0
18409,Manuela Carnini,F,1.7,54.0
18411,Laurent Carnol,M,1.87,82.0
18413,George Carnoutsos,M,1.73,61.0
18414,Alfredo Carnovali,M,1.9,95.0
18416,Danilo Caro Guarnieri,M,1.75,74.0
18418,Stefano Carobbi,M,1.79,75.0
18420,"Carolina ""Carol"" Demartini de Albuquerque",F,1.82,76.0
18424,Rolf Caroli,M,1.82,71.0
18425,Annie Caron (-Boutboul),F,1.71,75.0
18427,"Christine ""Kiki"" Caron (-Garin)",F,1.72,66.0
18429,Roger Caron,M,1.7,81.0
18430,Stphan Malcolm Caron,M,2.0,82.0
18431,Sergio Caropreso,M,1.88,85.0
18432,Angelo Carosi,M,1.82,66.0
18433,Manuela Carosi,F,1.81,61.0
18434,Ivo Kesselring Carotini,M,1.78,76.0
18435,Gonzalo Matas Carou,M,1.9,100.0
18436,Berit Annika Carow,F,1.71,59.0
18439,Stefano Carozzo,M,1.93,82.0
18442,Mircea Carp,M,1.81,77.0
18443,Marissa Carpadios,F,1.64,72.0
18445,Alice Carpanese,F,1.74,60.0
18448,Ellie Madison Carpenter,F,1.65,59.0
18449,George Carpenter,M,1.82,82.0
18450,Gordon C. Carpenter,M,2.0,100.0
18452,"James Bernard ""Jim"" Carpenter",M,1.88,95.0
18453,John Conduit Carpenter,M,1.84,70.0
18454,"Kenneth Michael ""Ken"" Carpenter",M,1.9,104.0
18455,"William Kenneth ""Ken"" Carpenter",M,1.9,102.0
18459,"Helen Constance ""Connie"" Carpenter-Phinney",F,1.78,59.0
18461,Caroline Carpentier,F,1.68,53.0
18464,Domenico Carpentieri,M,1.8,73.0
18467,Rafael Carpio Surez,M,1.82,82.0
18468,Amanda Mildred Carr,F,1.65,60.0
18471,"William Arthur ""Bill"" Carr",M,1.72,66.0
18473,Brian Carr,M,1.72,57.0
18474,"Catherine L. ""Cathy"" Carr (-West)",F,1.7,52.0
18476,Edward Powell Carr,M,1.68,59.0
18479,Gerald Duncan Carr,M,1.76,76.0
18480,"Gerald Anthony ""Gerry"" Carr",M,1.89,99.0
18481,Henry William Carr,M,1.91,84.0
18482,"James Emmett ""Jimmy"" Carr",M,1.65,51.0
18483,"Kenneth Alan ""Kenny"" Carr",M,2.0,102.0
18484,"Nathaniel ""Nate"" Carr",M,1.65,68.0
18485,Sabin William Carr,M,1.85,76.0
18486,Stacey Caroline Louise Carr,F,1.63,61.0
18488,Stewart Denis Carr,M,1.93,98.0
18491,"Edwin William Carr, Sr.",M,1.69,67.0
18493,Brian Carr-Hartley,M,1.83,80.0
18494,Michael Robert Carr-Hartley,M,1.83,84.0
18496,Brunella Carrafelli,F,1.64,51.0
18498,Jorge Carral Armella,M,1.83,73.0
18499,Arturo Carranza,M,1.7,59.0
18500,Cecilia Carranza Saroli,F,1.64,63.0
18507,Vera Carrara,F,1.77,64.0
18508,Olivier Carrard,M,1.84,69.0
18510,Daniela Matarazzo Carraro,F,1.65,67.0
18511,Martina Carraro,F,1.75,60.0
18512,Paolo Carraro,M,1.75,80.0
18514,Jordi Carrasco Maillol,M,1.81,74.0
18515,Jos Alirio Carrasco Lemus,M,1.7,57.0
18516,Juan Carrasco Pastor,M,1.85,68.0
18519,Rodrigo Cristin Carrasco,M,1.8,77.0
18520,Ana Carrascosa Zaragoza,F,1.58,52.0
18521,German Carrasquilla,M,1.77,56.0
18522,Marisol Carrat,F,1.74,85.0
18523,Adolfo Carrau,M,1.85,85.0
18524,Grgory Carraz,M,1.88,78.0
18525,Cyrille Carr,M,1.84,75.0
18526,Michel Robert Carrega,M,1.78,83.0
18528,Carlos Luis Carreo Cejudo,M,1.96,79.0
18530,Evelyn Carrera Pichardo,F,1.82,70.0
18531,Jorge Carrera Oliva,M,1.8,83.0
18532,Luis Alberto Carrera Gortzar,M,1.7,69.0
18533,Mariano Natalio Carrera,M,1.82,75.0
18534,scar Carrera Amandi,M,1.9,86.0
18535,Pablo Abensaid Carrera Vzquez,M,1.82,93.0
18537,Gonzalo Carreras,M,1.86,88.0
18539,Ricardo Luis Carreras,M,1.69,54.0
18540,Nelson Jos Carrero Hera,M,1.71,65.0
18541,Russel Carrero Trejos,F,1.55,50.0
18542,Yaniel Carrero Zambrano,M,1.74,74.0
18547,Georges Carrier,M,1.75,75.0
18548,Denise Carriere,F,1.7,64.0
18549,Casey D. Carrigan,M,1.83,77.0
18550,Sara Maree Carrigan,F,1.68,60.0
18552,Ana Cecilia Carrillo,F,1.74,67.0
18553,Andrs Marcel Carrillo Ayala,M,1.76,77.0
18554,Edna Guadalupe Carrillo Torres,F,1.85,78.0
18555,Enrique Carrillo Barnal,M,1.52,50.0
18556,Gilberto Carrillo Quesada,M,1.88,81.0
18557,Juan Carlos Carrillo Palacio,M,1.84,81.0
18558,Jos Mario Carrillo Zamudio,M,1.74,69.0
18559,Marko Carrillo Zevallos,M,1.84,75.0
18560,Nancio Carrillo Quesada,M,2.0,85.0
18561,Nancy Carrillo de la Paz,F,1.9,74.0
18562,Yeseida Isaid Carrillo Torres,F,1.68,52.0
18563,Lisa Carrington,F,1.68,63.0
18565,Preston Morrand Carrington,M,1.83,70.0
18566,Lorenzo Carri Esteban,M,1.76,100.0
18567,Mnica Carri  Esteban,F,1.7,75.0
18568,Elena Carrin de la Lastra,F,1.6,65.0
18569,Javier Mario Carrin Llorens,M,1.88,100.0
18571,Javier Adolfo Carriqueo Inostroza,M,1.75,61.0
18575,Fernando Carro Morillo,M,1.7,60.0
18578,Erin Carroll,F,1.62,57.0
18581,Joel Carroll,M,1.84,89.0
18582,Julian Paul Carroll,M,1.88,80.0
18583,Lara Carroll (-Mist),F,1.67,55.0
18584,Liam Carroll,M,1.7,70.0
18585,Mark Carroll,M,1.77,66.0
18586,"Nicole ""Nickey"" Carroll",F,1.78,50.0
18587,Nicole C. Carroll,F,1.68,66.0
18588,Noel J. Carroll,M,1.88,79.0
18589,Nyla Jane Carroll,F,1.72,55.0
18591,Rowan Adams M. Carroll,F,1.78,77.0
18593,Wayne Carroll,M,1.95,92.0
18596,Gavin Carrow,M,1.82,100.0
18597,Luigi Carrozza,M,1.88,95.0
18598,Michael Carruth,M,1.73,59.0
18603,"Elizabeth Ann ""Liz"" Carruthers (-Tweedie)",F,1.6,51.0
18605,Stuart Cameron Carruthers,M,1.76,75.0
18606,David Robert Carry,M,1.85,77.0
18607,Fernando Carsalade,M,1.86,79.0
18610,Hamish Carson,M,1.81,66.0
18612,Stewart James Carson,M,1.93,84.0
18613,Carolena Jean Carstens Salceda,F,1.68,57.0
18618,Bianca Carstensen (-Bech),F,1.79,72.0
18620,Jacob Frilund Carstensen,M,1.93,85.0
18623,"Timothy Christopher ""Tim"" Carswell",M,1.75,75.0
18626,Donato Cartagena,M,1.76,64.0
18627,Jos Cartas,M,1.83,78.0
18629,Reinier Cartaya Jorge,M,1.75,74.0
18631,"Andrew William ""Andy"" Carter",M,1.83,69.0
18632,Bruce Leonard Andrew Carter,M,1.89,89.0
18633,"Christopher Sydney ""Chris"" Carter",M,1.85,81.0
18634,David Carter,M,1.75,79.0
18635,Deuce Carter,M,1.83,82.0
18637,Dylan Carter,M,1.9,82.0
18639,Frank Carter,M,1.73,76.0
18640,Grace Carter,F,1.83,84.0
18641,Hamish Clive Carter,M,1.83,75.0
18642,James Raymond Carter Gaudino,M,1.83,95.0
18643,James Carter,M,1.85,77.0
18645,"James Hill ""Jim"" Carter",M,1.78,68.0
18648,Keith Carter,M,1.55,51.0
18649,Kyle Carter,M,1.89,83.0
18650,"Lelia Kymberly ""Kym"" Carter (-Begel)",F,1.88,80.0
18651,LaMark Carter,M,1.8,75.0
18652,John Luke Vaughan Carter,M,1.86,84.0
18653,Michelle Denee Carter,F,1.76,136.0
18654,"Michael ""Micky"" Carter",M,1.7,54.0
18655,"Michael D'Andrea ""Mike"" Carter",M,1.89,127.0
18656,Nesta Carter,M,1.78,70.0
18658,"Ernest Nicholas Newton ""Nick"" Carter",M,1.7,64.0
18659,Ronald George Carter,M,1.73,67.0
18660,Stuart Carter,M,1.73,50.0
18661,Timothy Joseph Carter,M,1.69,73.0
18662,"Vincent Lamar ""Vince"" Carter",M,1.95,102.0
18664,Roger Alexander Cartn Videche,M,1.82,70.0
18665,"Nathaniel John ""Nate"" Cartmell",M,1.82,71.0
18666,Kevin Meredith Carton,M,1.74,64.0
18667,Louise Carton,F,1.72,57.0
18670,"Elta Cartwright (-Stromberg, -Henricksen)",F,1.65,48.0
18671,James Cartwright (-Garland),M,1.78,72.0
18672,Deirdre Susan Caruana (-Farrugia),F,1.6,54.0
18675,Mario Carulla Schultz,M,1.84,78.0
18676,Damiano Caruso,M,1.79,65.0
18677,Emily Caruso,F,1.57,52.0
18678,Oliver Caruso,M,1.78,83.0
18679,"Pasquale ""Pat"" Caruso",M,1.65,57.0
18681,Nicoleta Cruau (Vornicu-),F,1.73,64.0
18682,Peter Caruth,M,1.73,73.0
18683,"Edward Julius ""Ed"" Caruthers, Jr.",M,1.96,93.0
18685,Flix de la Caridad Carvajal de Soto,M,1.55,43.0
18686,Magalys Esther Carvajal Rivera,F,1.9,77.0
18687,Rodolfo Carvajal,M,1.8,71.0
18688,Camila de Carvalho e Carvalho,F,1.76,59.0
18689,Diogo Filipe Silva de Carvalho,M,1.84,75.0
18690,Florian Carvalho,M,1.83,70.0
18691,Gonalo Miguel Carvalho Conchinhas,M,1.75,64.0
18692,Joo Carvalho,M,1.7,63.0
18693,Joaquim Martin Carvalho,M,1.78,69.0
18694,Jos Fernando Saraiva Carvalho,M,1.76,77.0
18695,Jos de Jess Carvalho,M,1.87,81.0
18696,Luiz Francisco Teixeira de Carvalho,M,1.87,84.0
18697,Luza vila Borges Carvalho,F,1.82,79.0
18698,Mrio Paulo Moura Carvalho,M,1.89,77.0
18699,Miguel ngelo Henriques Carvalho,M,1.85,72.0
18700,Paula Gonalves Carvalho,F,1.65,62.0
18701,Paulo Santos Carvalho,M,1.65,48.0
18702,Paulo Carvalho Sattler,M,1.83,83.0
18703,Sylvio de Souza Aguiar Carvalho,M,1.71,83.0
18706,David Carver,M,1.83,68.0
18708,Claire Rhiannon Carver-Dias,F,1.67,54.0
18709,Chad Robb Carvin,M,1.88,84.0
18711,Jos Casabona Pern,M,1.72,68.0
18714,Franch Casadei,M,1.82,86.0
18715,Maurizio Casadei,M,1.72,68.0
18716,Paolo Casadei,M,1.67,67.0
18718,Arturo Casado Alda,M,1.87,71.0
18720,Gloria Casado Bermejo,F,1.63,55.0
18721,Mara Casado Gonzlez,F,1.67,63.0
18722,Anna Casagrande,F,1.65,57.0
18724,Francesco Casagrande,M,1.71,64.0
18725,Carlos Alberto Casal,M,1.72,63.0
18726,Sergio Casal Martnez,M,1.86,75.0
18727,Giovanni Nicola Casale,M,1.71,66.0
18728,Gilbert Casalecchi,M,1.7,64.0
18729,Gloria Casales Ortz,F,1.66,62.0
18730,Moiss Casales Jimenez,M,1.81,91.0
18731,Aroldo Casali,M,1.78,80.0
18732,Italo Casali,M,1.75,69.0
18733,Libero Casali,M,1.82,80.0
18734,Stefano Casali,M,1.8,65.0
18735,Giancarlo Casalini,M,1.8,79.0
18736,Juan Casamajo Patau,M,1.7,64.0
18737,Francisco Casamayor Fals,M,1.55,52.0
18738,Jol Casamayor Johnson,M,1.54,54.0
18739,Romolo Casamonica,M,1.78,71.0
18740,Alejandro Francisco Casaas Ramrez,M,1.88,79.0
18741,Yennifer Frank Casaas Hernndez,M,1.87,117.0
18742,Cristina Casandra (Iloc-),F,1.7,54.0
18743,Elisa Casanova,F,1.85,100.0
18745,Gilda Isabelis Casanova Aguilera,F,1.65,54.0
18746,Jos Mara Casanova,M,1.83,79.0
18749,Myriam Casanova,F,1.72,70.0
18750,Patrick Casanova Moroni,M,1.88,86.0
18753,Christiane Casapicola-Wildschek,F,1.78,65.0
18757,Caroline Casaretto,F,1.67,64.0
18759,Paolo Casarsa,M,1.92,91.0
18760,Fabio Casartelli,M,1.85,72.0
18762,Ana Mara Casas Rivas,F,1.6,48.0
18763,Helena Casas Roige,F,1.63,63.0
18764,Jordi Casas Gutirrez,M,1.85,82.0
18765,Mireia Casas Albiach,F,1.62,57.0
18767,lex Casasayas Carles,M,1.83,78.0
18771,Mario Casati,M,1.79,75.0
18772,Marcelo Fabin Cascabelo Ferreyra,M,1.74,65.0
18773,Miguel ngel Cascallana Guerra,M,1.83,80.0
18775,Ral Cascaret Fonseca,M,1.65,62.0
18776,Yuleidys Cascaret Iznaga,M,1.89,90.0
18777,Edoardo Casciano,M,1.67,67.0
18779,Cristiana Cascioli,F,1.7,60.0
18780,Domingo Casco Catalina,M,1.6,54.0
18782,Zelmar Roberto Casco,M,1.76,75.0
18783,Gioacchino Cascone,M,1.91,95.0
18788,John Ruggles Case,M,1.83,72.0
18790,Marc-Kanyan Case,M,1.68,70.0
18791,Nicoletta Caselin,F,1.77,63.0
18793,Miguel Antonio Casellas,M,1.68,68.0
18794,Raffaello Caserta,M,1.81,76.0
18795,Beln Adaluz Casetta,F,1.63,52.0
18796,Brendan Casey,M,1.89,98.0
18797,Colleen Mary Casey (-Shields),F,1.56,41.0
18798,Conor Patrick Casey,M,1.85,77.0
18799,"Frederick James ""Fred"" Casey",M,1.8,79.0
18800,Helen Mary Casey,F,1.67,58.0
18801,"Joseph ""Joe"" Casey",M,1.84,86.0
18802,Juan Eduardo Casey y Recondo,M,1.76,77.0
18805,"Levi Burnside ""Lee"" Casey",M,1.85,84.0
18806,Owen Casey,M,1.77,75.0
18808,Sean Casey,M,1.92,98.0
18809,Brett Cash,M,1.67,58.0
18811,"Swintayla Marie ""Swin"" Cash",F,1.85,74.0
18812,"Richard Marshall Cashin, Jr.",M,1.93,93.0
18814,Grant Michael Cashmore,M,1.85,76.0
18815,Eddie Casiano Ojeda,M,1.92,86.0
18816,Jos Antonio Casilla Corts,M,1.96,80.0
18818,Miriam Casillas Garca,F,1.64,52.0
18819,"Jos Antonio ""Ton"" Casillas Fernndez",M,1.88,83.0
18820,ric Casimir,M,1.75,66.0
18821,Patrice Casimir,M,1.69,63.0
18824,Vojtch Caska,M,1.85,85.0
18825,"Kenneth Harry ""Ken"" Caskey",M,1.75,68.0
18826,Vra slavsk (-Odloilov),F,1.6,58.0
18827,Charlotte Caslick,F,1.72,65.0
18831,Alexandra Caso Sierra,F,1.68,59.0
18832,Francesco Casolari,M,1.83,80.0
18834,Lutz Caspers,M,1.89,100.0
18835,Arnaud Casquette,M,1.75,70.0
18838,Georgina Nicole Cassar,F,1.7,61.0
18840,Andrea Cassar,M,1.93,93.0
18841,Laurent Aim Cassayet-Armagnac,M,1.83,88.0
18842,Ollan Conley Cassell,M,1.85,75.0
18845,"Lucas Anthony ""Luke"" Casserly",M,1.85,75.0
18846,Edwin Cassiani Tejedor,M,1.82,64.0
18847,Francisco Geovanis Cassiani Gmez,M,1.79,76.0
18848,Daniel Cassiau-Haurie,M,1.68,75.0
18849,Christina M. Cassidy,F,1.73,59.0
18851,John Richard Cassidy,M,1.96,89.0
18853,Nicola Cassidy,F,1.68,60.0
18854,Philip Cassidy,M,1.8,80.0
18855,Ronald Cassidy,M,1.83,75.0
18856,Chiara Cassin,F,1.72,58.0
18857,Hctor A. Cassina Davicino,M,1.77,75.0
18858,Igor Cassina,M,1.8,73.0
18860,Nicola Cassio,M,1.87,75.0
18861,Roberto Cassio,M,1.78,70.0
18864,Sherry R. Cassuto,F,1.75,74.0
18865,Massimo Castagna,M,1.87,78.0
18866,Alberto Castagnetti,M,1.8,72.0
18867,Luigi Castagnola,M,1.75,65.0
18868,Federico Eduardo Castaing,M,1.76,69.0
18869,Francis Castaing,M,1.71,63.0
18870,Matteo Castaldo,M,1.88,86.0
18871,Isabel Castae Lpez,F,1.61,52.0
18873,Carlos E. Castaeda Mndez,M,1.68,60.0
18874,Gerardo Castaeda Hurtarte,M,1.6,71.0
18875,Jorge Castaeda Reyes,M,1.75,75.0
18876,Jos Luis Castaeda,M,1.77,63.0
18877,Patricia Midori Castaeda Miyamoto,F,1.67,59.0
18878,Ral Castaeda,M,1.56,48.0
18880,Bruno Miguel Gomes Castanheira,M,1.81,70.0
18881,"Maria Auxiliadora Villar ""Dora"" Castanheira",F,1.72,68.0
18882,Carlos Castao Panadero,M,1.78,68.0
18886,Carmen Casteiner (-Cagnotto),F,1.64,45.0
18887,Alexianne Castel,F,1.82,71.0
18889,Joana Sofia de Paiva Castelo,F,1.62,56.0
18890,Jorge Castelblanco,M,1.69,58.0
18891,Sipke Taeke Castelein,M,1.93,77.0
18892,Sonia Castelein,F,1.62,40.0
18895,Osvaldo Castellan,M,1.73,69.0
18896,Daniel Jorge Castellani,M,1.95,83.0
18897,Daniela Castellani,F,1.75,67.0
18898,Ivn Castellani,M,1.96,82.0
18901,Guillermo Castellanos,M,1.72,60.0
18902,Marianella Castellanos Martnez,F,1.76,84.0
18903,Plutarco Castellanos Dusavage,M,1.78,70.0
18904,Roberto Castellanos Braa,M,1.8,66.0
18905,Santiago Castellanos Gmez,M,1.77,73.0
18906,Vctor Manuel Castellanos Barrios,M,1.7,75.0
18911,Irene Grazia Castelli,F,1.57,44.0
18915,Roberto Castelli,M,1.88,80.0
18916,Antonio Castellini,M,1.72,71.0
18918,Enrique Castell de Chiclana,M,1.73,64.0
18920,Jorge Castelln Velarde,M,1.73,63.0
18921,Berta Castells Franco,F,1.74,78.0
18922,Asnage Castelly,M,1.82,74.0
18923,Hernando Castelo,M,1.67,63.0
18925,Marie-Louise Dagmar Johanne Birgit Castenskiold,F,1.62,51.0
18928,Luigi Castiglione,M,1.63,48.0
18929,Yael Castiglione,F,1.84,75.0
18930,Arianna Castiglioni,F,1.67,55.0
18932,Claudio Castilla Ruz,M,1.73,66.0
18933,Juan Jos Castilla Ramos,M,1.72,65.0
18936,Carles Castillejo Salvador,M,1.65,61.0
18937,Lidia Castillejo Soriano,F,1.55,43.0
18938,Rosa Mara Castillejo Santofimia,F,1.65,57.0
18939,Jorge Castillejos Esser,M,1.84,72.0
18941,Apolonio Castillo Daz,M,1.75,75.0
18943,Beatriz Castillo Phillippn,F,1.6,54.0
18944,Brenda Castillo,F,1.67,55.0
18945,Carolina Castillo Hidalgo,F,1.57,48.0
18946,Darrel Akim Castillo,M,1.83,100.0
18947,Diego Jsus Castillo Granados,M,1.75,73.0
18949,Gilbert Lenin Castillo Rivera,M,1.55,69.0
18950,Jocelyn Castillo Surez,F,1.51,47.0
18951,Jorge Castillo Flores,M,1.81,66.0
18953,Jos Martn Castillo Garca,M,1.65,51.0
18954,Juan Jos Castillo Izarra,M,1.68,56.0
18955,Julio Csar Castillo Torres,M,1.83,91.0
18957,Liset Castillo Iglesias,F,1.75,72.0
18959,Lylian Stella Castillo Gmez,F,1.62,58.0
18960,Maria de Jess Castillo Nicasio,F,1.63,54.0
18961,Modesto Castillo,M,1.9,73.0
18962,Nabor Castillo Prez,M,1.6,60.0
18963,Orlando Castillo Cabrera,M,1.74,65.0
18964,Rodolfo Ramon de Jesus Castillo Vargas,M,1.67,81.0
18966,Tito Castillo Cornejo,M,1.68,75.0
18967,Vctor Manuel Castillo Petit,M,1.8,79.0
18968,Wanelgen Castillo,M,1.63,52.0
18969,Yahel Ernesto Castillo Huerta,M,1.67,66.0
18970,Yalennis Castillo Ramrez,F,1.74,78.0
18971,Yuneisy Castillo Rivero,F,1.59,58.0
18972,J. Raymond Castilloux,M,1.75,70.0
18973,Andrew Nicholas Castle,M,1.9,74.0
18974,Naomi Sandra Castle,F,1.8,72.0
18976,Kristi Castlin,F,1.7,60.0
18978,Mara Carlota Castrejana Fernndez,F,1.88,69.0
18980,Daniela Castrignan,F,1.82,67.0
18981,Roberto Marcelo Castrillo Garca,M,1.6,58.0
18983,ngela Melania Castro Chirivechz,F,1.6,54.0
18984,Arles Antonio Castro Laverde,M,1.7,61.0
18985,Armando Castro,M,1.61,52.0
18986,Augusto Castro Herrera,M,1.85,88.0
18988,Carlos Castro Sedano,M,1.73,70.0
18991,Cristina Castro Salvador,F,1.64,48.0
18992,Danel Castro Muagorri,M,1.73,100.0
18993,Daniel Francisco Castro,M,1.75,72.0
18994,David Castro,M,1.81,72.0
18995,Dionsio da Silva Castro,M,1.67,56.0
18996,Domingos da Silva Castro,M,1.67,56.0
18997,Eduardo Castro Almanza,M,1.73,63.0
18998,Eugenio Castro Quintana,M,1.76,70.0
19003,Helio Castro Clar,M,1.6,73.0
19004,Jenny Castro Bravo,F,1.65,53.0
19010,Lilian Castro,F,1.64,63.0
19011,Lus Joel Castro Rivera,M,1.98,73.0
19013,Mara Elena Castro,F,1.61,50.0
19016,Mario Castro Martnez,M,1.69,65.0
19018,Militza Castro Morales,F,1.75,68.0
19019,Milton Elicer Castro Herrera,M,1.84,110.0
19020,Nelson Castro Velsquez,M,1.57,54.5
19021,Patricia Castro Ortega,F,1.78,66.0
19023,Reynaldo Manuel Castro,M,1.75,70.0
19024,Rodrigo Octvio Coelho da Rocha e Castro,M,1.84,81.0
19025,Simona Castro Lazo,F,1.6,54.0
19026,Vernica Castro Gmez,F,1.5,43.0
19027,Vctor Hugo Castro,M,1.7,63.0
19029,Jonathan Castroviejo Nicols,M,1.72,64.0
19031,Roberto Casuso Merino,M,1.93,88.0
19032,Jason A. Caswell,M,1.78,78.0
19035,Camille Marie Catala,F,1.69,60.0
19036,"Martino ""Matt"" Catalano",M,1.88,102.0
19039,"Christopher Lee ""Chris"" Catalfo",M,1.72,74.0
19040,Olimpia Cataram,F,1.66,83.0
19041,Omar Catari Peraza,M,1.7,57.0
19042,Paulo Jorge Piheiro Barros Catarino,M,1.74,55.0
19044,Tamika Devonne Catchings,F,1.85,77.0
19046,Mojca Cater (-Herman),F,1.65,53.0
19047,Dale Caterson,M,1.6,50.0
19048,Valeria Ctescu (Avram-),F,1.75,76.0
19049,"Ethel Hannah Catherwood (-McLaren, -Mitchell)",F,1.78,58.0
19052,Adnan ati,M,1.8,71.0
19055,"Stephanie-Elise ""Steph"" Catley",F,1.71,58.0
19056,John Catliff,M,1.9,87.0
19057,Kelly Catlin,F,1.68,63.0
19058,"Nicholas Andrew ""Nick"" Catlin",M,1.75,76.0
19059,Kahlil Cato,M,1.83,70.0
19060,Jan Magnus Cato,M,1.87,85.0
19061,Roxroy Cato,M,1.83,76.0
19062,Elio Catola,M,1.77,73.0
19063,"Lawrence Ray ""Larry"" Caton",M,1.9,77.0
19064,Rhonda Maree Cator,F,1.67,65.0
19065,Sylvio Paul Cator,M,1.78,75.0
19067,Martin Peter Cattalini,M,2.02,100.0
19074,Camilla Cattaneo,F,1.73,54.0
19078,Marco Cattaneo,M,1.76,66.0
19079,Micol Cattaneo,F,1.74,63.0
19084,Dcio Cattaruzzi,M,1.83,78.0
19085,Marino Cattedra,M,1.6,58.0
19088,Raymond Cattin,M,1.72,66.0
19092,"Robert Lewis ""Bob"" Cattrall",M,1.82,75.0
19093,Anua Ctun,F,1.55,44.0
19097,Sylvain Caudron,M,1.86,73.0
19098,Jacques Caufrier,M,1.88,84.0
19100,Virginie Caulier,F,1.76,65.0
19101,Mariano Cauln Bujanda,M,1.8,83.0
19102,Steven Roy Caulker,M,1.91,76.0
19103,Tracy Ann Caulkins (-Stockwell),F,1.75,60.0
19105,Roger Caumo,M,1.72,72.0
19106,Fabien Causeur,M,1.93,90.0
19107,Stphane Cauterman,M,1.72,58.0
19108,Terrance Davan Cauthen,M,1.75,60.0
19109,Olivier Cauwenbergh,M,1.71,70.0
19114,Hlder Cavaco,M,1.65,65.0
19116,Osvaldo Cavagnaro,M,1.8,78.0
19123,Jssica Bruin Cavalheiro,F,1.64,60.0
19125,Massimo Cavaliere,M,1.75,70.0
19126,Fernanda Trotta Cavalieri,F,1.62,43.0
19129,Alessandro Cavallaro,M,1.7,60.0
19130,Filipa Lopes Celestino Soares Cavalleri,F,1.62,57.0
19132,Martina Cavallero,F,1.63,58.0
19133,Pablo Oscar Cavallero Rodrguez,M,1.84,81.0
19134,Enzo Cavalli,M,1.86,80.0
19140,Paola Cavallino,F,1.67,59.0
19141,Franco Cavallo,M,1.82,80.0
19144,"Christopher Carl ""Chris"" Cavanaugh",M,1.93,88.0
19146,Edinson Roberto Cavani Gmez,M,1.84,74.0
